smiles,model_name,mol_idx
c1(c(=O)n(CCC)c(cc1)C(C)(C)C)-c1nc(NCC)sc1,LiTr_moses_full_75_aug,974
c1c(ccc(c1)Nc1ncnc2c1[nH]cn2)C(=O)NC,LiTr_moses_full_75_aug,975
c1nc(ncc1)-n1cc(NCc2c(C)nc(s2)C)cn1,LiTr_moses_full_75_aug,976
c1ccnc(c1C(NCc1ccco1)=O)Sc1ccccc1,LiTr_moses_full_75_aug,977
O(CCNC(C1CCN1C(=O)OC(C)(C)C)=O)c1ccc(cc1)F,LiTr_moses_full_75_aug,978
c1ccccc1Oc1nccc(CNC(c2cnc(cc2)OC)=O)c1,LiTr_moses_full_75_aug,979
c1(c[nH]c2c1cccc2)CC(=O)N(C)Cc1cc(on1)C,LiTr_moses_full_75_aug,980
O=C(NCCCC(=O)N1CCC(O)CC1)c1ccccc1,LiTr_moses_full_75_aug,981
Cn1cc(S(=O)(=O)NCCn2cnc3ccccc32)cn1,LiTr_moses_full_75_aug,982
C(NC(c1ccoc1C)=O)c1cccc(OCC)c1,LiTr_moses_full_75_aug,983
C12CN(CC(CC1)N(C2)S(CCC)(=O)=O)C(c1occc1)=O,LiTr_moses_full_75_aug,984
N1(CCN(c2nccnc2)CC1)C(=O)Cn1ccc(=O)n(C)c1=O,LiTr_moses_full_75_aug,985
c1cccc(c1)CC(Nc1cc(ccc1OC)S(N)(=O)=O)=O,LiTr_moses_full_75_aug,986
c1c2c(ccc1)C1CN(C(=O)c3cc(=O)c(c[nH]3)OC)CC1CC2,LiTr_moses_full_75_aug,987
O=C(NCC(NCCC(OC)=O)=O)c1cscc1,LiTr_moses_full_75_aug,988
CCNC(=O)CCn1cnc2c(oc3ccccc32)c1=O,LiTr_moses_full_75_aug,989
C1COC2C1N(CC(C2)C(=O)NC1CCC1)Cc1ccc(F)cc1,LiTr_moses_full_75_aug,990
c1c(cc(c(NC(=O)COc2ccccc2C#N)c1)Br)C,LiTr_moses_full_75_aug,991
c1cc(ccc1C)S(=O)(=O)Nc1sc(c(CC)n1)C(N)=O,LiTr_moses_full_75_aug,992
C(C(N(CC)C1=CCCCC1)=O)Sc1nc(N)nc(n1)N,LiTr_moses_full_75_aug,993
O(C)c1c(cc(cc1)S(N)(=O)=O)NC(c1ccc(OC)cc1)=O,LiTr_moses_full_75_aug,994
Fc1c(CCC(=O)NCC(O)c2ccc(C(C)C)cc2)cn(C)n1,LiTr_moses_full_75_aug,995
c1ccncc1C(=O)OC(C)C(c1c(C)c(c(C)[nH]1)C(C)=O)=O,LiTr_moses_full_75_aug,996
c1sccc1C(C(Nc1cnc(nc1)CC)=O)C,LiTr_moses_full_75_aug,997
c12c([nH]c(=O)n(c2nc(C(=O)OCC=CC)cc1C)CC)=O,LiTr_moses_full_75_aug,998
c1c(CCC)cc2[nH]c(cc(=O)n2n1)-c1ccncc1,LiTr_moses_full_75_aug,999
CCOC(=O)CSc1nc(-c2ccccc2OC)n[nH]1,LiTr_moses_full_75_aug,1000
CNC(=O)c1cccc(CCNCc2ccccc2C(F)(F)F)c1,LiTr_moses_full_75_aug,1001
COc1ccccc1C(C#N)NC(=O)C1CC(=O)N(C(C)C)C1,LiTr_moses_full_75_aug,1002
c1(ccccc1)Cc1n[nH]c(CNC(c2sc(C)nc2C)=O)n1,LiTr_moses_full_75_aug,1003
Cc1nc2ccccc2n1CC(=O)OCC(=O)N1CCCCCC1,LiTr_moses_full_75_aug,1004
c1(C(=O)Nc2nc(C)cs2)ccc(o1)-c1ccc(cc1C)C#N,LiTr_moses_full_75_aug,1005
O=C(C1CCC1)N1CCN(c2ccnc(N3CCOCC3)n2)CC1,LiTr_moses_full_75_aug,1006
C(C)(C)(OC(N1CN(C(OC(C)(C)C)=O)CC1)=O)C,LiTr_moses_full_75_aug,1007
c12CC(C(Nc3c(N(C)C)ccc(Cl)c3)=O)Oc2cccc1,LiTr_moses_full_75_aug,1008
C(c1ccc(SCC(F)(F)F)c(c1)N)CC(=O)N,LiTr_moses_full_75_aug,1009
c1c(Cl)c(c(S(N2CCOCC2)(=O)=O)cc1N)F,LiTr_moses_full_75_aug,1010
Cc1ccccc1NC(C(c1nnc2CCCCCn21)C#N)=O,LiTr_moses_full_75_aug,1011
COc1ccc(CC(=O)N2CC=C(c3ccccc3)CC2)cc1F,LiTr_moses_full_75_aug,1012
C(c1cnccn1)CC(=O)NC(C(C)C)c1c(cc(cc1)F)F,LiTr_moses_full_75_aug,1013
CC(C(=O)Nc1c(cccc1)Cl)S(=O)(c1ccccc1)=O,LiTr_moses_full_75_aug,1014
Cc1ccc(C)c(S(=O)(=O)CC(=O)NC2CCC(C)CC2)c1,LiTr_moses_full_75_aug,1015
Cc1ccc(NCC(=O)N2CCC(C(N)=O)CC2)c(C)c1,LiTr_moses_full_75_aug,1016
C(=O)(Cc1ccccc1F)Nc1c(C)cccc1C,LiTr_moses_full_75_aug,1017
CC(C)CC(CO)NC(=O)c1nc2c(F)cccc2s1,LiTr_moses_full_75_aug,1018
CC(=C)Cn1c(=O)c2c3CCCc3sc2n2c1nnc2CC,LiTr_moses_full_75_aug,1019
c1(ccc(cc1)NC(NCCCOC1CCCC1)=O)-c1ncc[nH]1,LiTr_moses_full_75_aug,1020
Oc1cccc(c1)C(=O)OCc1ccc(c(c1)F)OC,LiTr_moses_full_75_aug,1021
CN(C)c1nc(-c2cccnc2)nc2c1CCN(C(=O)CC1CC1)C2,LiTr_moses_full_75_aug,1022
c1c(=O)n(CC(=O)N2CC(OCC2)CCC)c2c(cccc2)c1,LiTr_moses_full_75_aug,1023
COCc1c(ccc(c1)o1ccc(c(c1)OC)=O)CC#N,LiTr_moses_full_75_aug,1024
c1c(cc(CO)cc1)NC(=O)c1cc(c2ccccc2o1)=O,LiTr_moses_full_75_aug,1025
N#CC(c1nc(C)cc(n1)C)C(c1cn(nc1C)CC)=O,LiTr_moses_full_75_aug,1026
c1c(ccc(c1)S(CCOC)(=O)=O)Br,LiTr_moses_full_75_aug,1027
O=C(Nc1ccccc1Br)c1cnc(cc1)C(OC)=O,LiTr_moses_full_75_aug,1028
C1CCC(CN1C(C1CCCCC1)=O)C(=O)N=c1[nH]cc[nH]1,LiTr_moses_full_75_aug,1029
O=C(CCn1cnc2c(ncnc12)N)Nc1ccc(F)cc1,LiTr_moses_full_75_aug,1030
c1ccc2CCN(C(NC3CC=CC3)=O)Cc2c1OC,LiTr_moses_full_75_aug,1031
c1c(C)c(NC(c2sccc2C(C)C)=O)ncc1,LiTr_moses_full_75_aug,1032
COc1cc(CC(=O)Nc2c([nH]c(=O)[nH]c2)=O)ccc1,LiTr_moses_full_75_aug,1033
c1sc(cc1)CNC(c1ccccc1)C(OC)=O,LiTr_moses_full_75_aug,1034
CCCNC(=O)C1CCN(S(=O)(=O)Cc2ccccc2)CC1,LiTr_moses_full_75_aug,1035
c1(CSc2nnc(-c3cccs3)n2N)nc2sccn2c1,LiTr_moses_full_75_aug,1036
CC(C)NC(=O)Nc1ccccc1NC(=O)COc1ccccc1F,LiTr_moses_full_75_aug,1037
C(C(C)CC(=O)OCC)NC(=O)N1CCc2c1cccc2,LiTr_moses_full_75_aug,1038
FC(F)(F)c1ccc(OCC(O)Cn2nnc3ccccc32)nc1,LiTr_moses_full_75_aug,1039
O1COc2c1cc(CNC(=O)Nc1nn(cc1)C)cc2,LiTr_moses_full_75_aug,1040
CC(=O)N1CCCC1C(=O)Nc1ccccc1N1CC(C)OC(C)C1,LiTr_moses_full_75_aug,1041
c1c(cc2OCCCOc2c1)C(C1NCCCC1)=O,LiTr_moses_full_75_aug,1042
Cc1cccc(NC(=O)CSc2nnc(NC(=O)C3CC3)s2)c1,LiTr_moses_full_75_aug,1043
COc1cc(OC)cc(C(=O)Nc2cccc(-c3ccn[nH]3)c2)c1,LiTr_moses_full_75_aug,1044
COc1ccc(Cl)cc1CN1CC(C(N)=O)c2ccccc21,LiTr_moses_full_75_aug,1045
C(Nc1cc(on1)C)(COc1ccc(Br)cc1F)=O,LiTr_moses_full_75_aug,1046
O=S(=O)(N1CCCC1c1cc(CCC)no1)c1nc[nH]c1,LiTr_moses_full_75_aug,1047
c1(NCC)cc(C)nc(n1)CCc1cc(N)c(C)cc1,LiTr_moses_full_75_aug,1048
CC(NCCNC(=O)c1ccc(c(OCC)c1)OC)=O,LiTr_moses_full_75_aug,1049
O=C(c1c(cccc1)F)NCc1nc2scc(n2c1)C,LiTr_moses_full_75_aug,1050
s1c(ncc1)NC(c1ccc(Oc2ccccc2)o1)=O,LiTr_moses_full_75_aug,1051
N(Cc1cc(c(OC)c(OC)c1)OC)C(=O)N1CC(OC(C)C1)C,LiTr_moses_full_75_aug,1052
CCN(Cc1nc(-c2ccccc2)no1)C(=O)c1cc2ccccc2o1,LiTr_moses_full_75_aug,1053
Cc1sc(c(C(N2CCCN(S(=O)(C)=O)CC2)=O)c1)C,LiTr_moses_full_75_aug,1054
s1c(C(NCC)=O)ccc1-c1ccnc2c1ccn2C,LiTr_moses_full_75_aug,1055
C(C(N1CCC(C)CC1)=O)Sc1ccc(NC(C)=O)cc1,LiTr_moses_full_75_aug,1056
O=C(COc1cccc(C)c1)NC1C(N(CC1)c1ccccc1)=O,LiTr_moses_full_75_aug,1057
c1cccc(-n2nnc(CC(Nc3cnccc3)=O)c2C)c1,LiTr_moses_full_75_aug,1058
c1cccc2C(CCOc12)NC(=O)N(CCC#N)CCC(F)(F)F,LiTr_moses_full_75_aug,1059
C1C(NC(=O)c2c(C)c3c(o2)c(c(Cl)cc3)C)C1,LiTr_moses_full_75_aug,1060
CCC1CN(c2cc(OC)ncn2)CCC(=O)N1Cc1ccccc1,LiTr_moses_full_75_aug,1061
Cc1cc(C)n2nc(SCC(=O)Nc3cc(C)on3)nc2n1,LiTr_moses_full_75_aug,1062
CCc1nnc(NC(=O)CCC(=O)N2CCc3ccccc32)s1,LiTr_moses_full_75_aug,1063
n1cnc(n1C(C)C)C(OC1CC2CCC1C2)C,LiTr_moses_full_75_aug,1064
Cc1cnn(Cc2nc3cnccn3c2NCc2ccco2)c1,LiTr_moses_full_75_aug,1065
Oc1cc2c(ccc(CNc3sccn3)c2)cc1,LiTr_moses_full_75_aug,1066
c1(nc2ccccc2s1)CN(C)C(NCC(=O)N(CC)CC)=O,LiTr_moses_full_75_aug,1067
Cc1occc1C(=O)Nc1ccnc2c(F)cccc12,LiTr_moses_full_75_aug,1068
c1c(c(cc(-c2cc3c(o2)CCCC3)c1)Cl)C(=O)N,LiTr_moses_full_75_aug,1069
CC(c1onc(n1)CNc1cccc(Br)c1C)C,LiTr_moses_full_75_aug,1070
Fc1ccc(C(=O)Nc2nc3ccccc3[nH]2)cc1F,LiTr_moses_full_75_aug,1071
C1(c2sc(CNCc3ccccc3-n3ccnc3)cn2)CC1,LiTr_moses_full_75_aug,1072
O=C(N(C)C1CCCCC1C)CCn1ncc(=O)c2ccccc12,LiTr_moses_full_75_aug,1073
N(c1cccc(c1)NC(CC)=O)Cc1cnc(C)s1,LiTr_moses_full_75_aug,1074
N(c1c(cc(c(OC)c1)Cl)C(=O)N)C(c1ccccc1Cl)=O,LiTr_moses_full_75_aug,1075
C1(CCCCC1)NC(=O)Nc1ccc(C(OC)=O)cc1,LiTr_moses_full_75_aug,1076
C(NCCc1ccccc1)(=O)Cn1c2ccccc2nc1,LiTr_moses_full_75_aug,1077
Fc1cc(C(=O)OCC(=O)Nc2c(F)ccc(c2)F)cc(c1)F,LiTr_moses_full_75_aug,1078
O=C(N1CCN(C)C(CC1)=O)c1ccccc1Br,LiTr_moses_full_75_aug,1079
c1c(S(=O)(=O)C(F)F)ccc(C(Nc2ccc(cn2)Cl)=O)c1,LiTr_moses_full_75_aug,1080
c1cc(ccc1C(=O)N1CCN(CC1)CCn1cccn1)N(C)C,LiTr_moses_full_75_aug,1081
C1(COCCN1C(NCc1cc(ccc1)C#N)=O)CC(C)C,LiTr_moses_full_75_aug,1082
n1nc(n2nc(-c3c(C)n(nc3)C)sc12)C1CCCC1,LiTr_moses_full_75_aug,1083
C1COCCN1C(CN(C)C(=O)c1ccc(N2C(CCC2)=O)cc1)=O,LiTr_moses_full_75_aug,1084
c12c(oc(C(OCC)=O)n2)CN(C1)C(OC(C)(C)C)=O,LiTr_moses_full_75_aug,1085
c1ccc(S(=O)(=O)Cc2[nH]c(c3c(cccc3)n2)=O)cc1,LiTr_moses_full_75_aug,1086
c1ccc2CC(CNc3c(cccn3)C#N)Oc2c1,LiTr_moses_full_75_aug,1087
Nc1cc(CSc2ccccc2)nn1CCO,LiTr_moses_full_75_aug,1088
C(NC1CCN(CC1)S(CC)(=O)=O)(=O)c1c2c(cccc2)ccc1,LiTr_moses_full_75_aug,1089
n1(ncc(C(NC(Nc2cccc(C)c2)=O)C)c1)C,LiTr_moses_full_75_aug,1090
C(CCC)CN(C1CC1)C(=O)c1c(C)sc(c1)C,LiTr_moses_full_75_aug,1091
C(S(=O)(N1CCOCC1)=O)Cn1c(=O)onc1-c1ccccn1,LiTr_moses_full_75_aug,1092
N#Cc1ccc(NC(=O)CCCOc2ccccc2C#N)cc1,LiTr_moses_full_75_aug,1093
N#Cc1ccc(C(=O)NCCc2csc(-c3ccccn3)n2)cc1,LiTr_moses_full_75_aug,1094
C(Nc1c(C)cccn1)(c1nn2c(ccnc2n1)C)=O,LiTr_moses_full_75_aug,1095
c1(nc(CCC(=O)N(CC(N)=O)C)on1)Cc1ccc(cc1)F,LiTr_moses_full_75_aug,1096
C(N1CC2CCC(NC2C1=O)C(NCc1noc(C)c1)=O)C(C)C,LiTr_moses_full_75_aug,1097
COC1CCN(C(=O)Nc2cc(OC)c(OC)cc2F)CC1,LiTr_moses_full_75_aug,1098
OC(CNCc1ccccn1)c1ccc(Cl)c(Cl)c1,LiTr_moses_full_75_aug,1099
O=c1n2c(ncc1C(N1C3CCCC3OCC1)=O)cccc2,LiTr_moses_full_75_aug,1100
COc1cc(ccc1)CNC(c1c(n(-c2cc(F)ccc2)nc1)C)=O,LiTr_moses_full_75_aug,1101
C(N(C)C(=O)c1c(cccc1)NC(c1cnccc1)=O)CC,LiTr_moses_full_75_aug,1102
c1c(CNC(CCc2ccc(Cl)cc2)=O)c(-n2cncn2)ncc1,LiTr_moses_full_75_aug,1103
Cc1ccnc(NC(=O)c2ccccc2-n2cccn2)c1,LiTr_moses_full_75_aug,1104
COCc1cc(C(=O)Nc2cc(-n3nc(C)cc3C)ccc2)ccn1,LiTr_moses_full_75_aug,1105
C(=O)(N(c1sccn1)C)c1ccc(cc1)S(C(F)F)(=O)=O,LiTr_moses_full_75_aug,1106
CCCCc1nnc(NC(=O)CCn2cnc3ccccc32)s1,LiTr_moses_full_75_aug,1107
O1CCOc2cc(c(cc21)Br)S(=O)(n1ccnc1)=O,LiTr_moses_full_75_aug,1108
C1N(CCC1)C(CCNC(NC(c1ccccc1)CO)=O)=O,LiTr_moses_full_75_aug,1109
C(=O)(CC)Nc1cc2c(n(CC(NCc3ccccc3)=O)cc2)cc1,LiTr_moses_full_75_aug,1110
Clc1c(cc(NC(=O)NCCOC)c(c1)OC)C,LiTr_moses_full_75_aug,1111
Brc1cn(nc1)C(C(Nc1ccc(cc1)C#N)=O)C,LiTr_moses_full_75_aug,1112
FC(CN(C(C)C)S(=O)(c1c(nn(c1C)C)C)=O)(F)F,LiTr_moses_full_75_aug,1113
Cc1nc(C)cc(NC(=O)c2cc(Cl)c3c(c2)OCO3)n1,LiTr_moses_full_75_aug,1114
O=C(c1ccccc1)N1CCN(C(=O)c2cccs2)CC1,LiTr_moses_full_75_aug,1115
N(c1cc(ccc1)C)c1cc(nc(n1)C)N1CCN(C(=O)CC)CC1,LiTr_moses_full_75_aug,1116
C(N)(c1cnn(c1N)-c1nc(C(C)(C)C)nc(C)c1)=O,LiTr_moses_full_75_aug,1117
c12c(C(NC(=O)C3CCCc4cn[nH]c43)CCCO2)cccc1,LiTr_moses_full_75_aug,1118
c1(NC(c2scnc2C)=O)cc(c(F)cc1)F,LiTr_moses_full_75_aug,1119
C(=O)(N)c1ccc(NC(=O)COC(=O)c2c(C)c(C)cc(c2C)C)cc1,LiTr_moses_full_75_aug,1120
CCc1onc(C)c1NC(=O)C1c2ccccc2Oc2ccccc21,LiTr_moses_full_75_aug,1121
O=C(NCc1ccc(OCC2CC2)nc1)c1ccc(=O)n(CC)n1,LiTr_moses_full_75_aug,1122
COCc1cc(=O)n(CC(=O)N(C)Cc2ccccc2)c(N)n1,LiTr_moses_full_75_aug,1123
C(C)n1cc(cn1)-c1nc2c(ccc(Cl)c2)n1C,LiTr_moses_full_75_aug,1124
n1(-c2ccccc2)ncc(c1)Cn1c(c2sccc2nc1)=O,LiTr_moses_full_75_aug,1125
COc1ncccc1NC(=O)Cc1cc(ccc1Cl)Cl,LiTr_moses_full_75_aug,1126
Cc1ccccc1CCC(=O)NCCn1nc(-n2cccn2)ccc1=O,LiTr_moses_full_75_aug,1127
c1cccc(c1)CCN1CCN(C(CCNC(=O)OC)=O)CC1,LiTr_moses_full_75_aug,1128
c1(C(C(Sc2nnc(CO)n2C2CC2)C)=O)ccccc1OC,LiTr_moses_full_75_aug,1129
CCn1c(=O)c(C)nc2cc(C(=O)NCC(C)C)ccc21,LiTr_moses_full_75_aug,1130
C(OCCOc1c(cc(Br)cc1)C)C,LiTr_moses_full_75_aug,1131
OC(C)CN1CCN(C(c2c(nccc2)SC)=O)CC1,LiTr_moses_full_75_aug,1132
C(NC(C)=O)CNC(C(Oc1ccc(c(C)c1)C)C)=O,LiTr_moses_full_75_aug,1133
c1c(C)nc2sc(-c3ccncc3)nn2c1=O,LiTr_moses_full_75_aug,1134
c1(nnc(CCC(=O)N(C)C)o1)-c1cc(oc1C)C,LiTr_moses_full_75_aug,1135
COc1cc(NC(=O)NC(C)C(C)CO)c(OC)cc1Cl,LiTr_moses_full_75_aug,1136
Cc1ccc(-c2cc(CN3CCc4[nH]nc(C5CC54)c4C3)n[nH]2)o1,LiTr_moses_full_75_aug,1137
O(c1cc(ccc1C(=O)OC)S(NC(C)c1ccccc1)(=O)=O)C,LiTr_moses_full_75_aug,1138
c1c(cc(OC(=O)c2c(nn3c2nc(cc3C)C)C)cc1)OC,LiTr_moses_full_75_aug,1139
n1c(n[nH]c1COc1c(C)cccc1C)-c1cc(c(cc1)C)N,LiTr_moses_full_75_aug,1140
Cc1cccc(c1NCC(=O)N(C1CCCCC1)C)C,LiTr_moses_full_75_aug,1141
O=C(c1nc(sc1)C)NCCc1cccc2c1nccc2,LiTr_moses_full_75_aug,1142
CCCNC(=O)NCc1ccc(OCc2cccnc2)cc1,LiTr_moses_full_75_aug,1143
CC1CC1CNC(=O)C(NC(=O)c1ccco1)C(C)C,LiTr_moses_full_75_aug,1144
C(C(N1Cc2c(c(nn2-c2ccccc2)C(OC)=O)C1)=O)C(C)C,LiTr_moses_full_75_aug,1145
Cc1nc(CS(=O)(=O)c2nc(C)cs2)no1,LiTr_moses_full_75_aug,1146
C1N(c2n(nnn2)-c2ccccc2C)CCN(C1)C(=O)NC(C)C,LiTr_moses_full_75_aug,1147
O(c1cccc(C)c1)CCN(C)C(=O)C1CC(=O)N(C1)C(C)C,LiTr_moses_full_75_aug,1148
O=C(N(C(C)C)C)c1sc(nc1)Cc1ccc(cc1)F,LiTr_moses_full_75_aug,1149
c1c(cc(C2NC(NC(C)=C2C(OCCOC)=O)=O)cc1)OC,LiTr_moses_full_75_aug,1150
C(OC(=O)c1sc2ncn(C)c(=O)c2c1C)C,LiTr_moses_full_75_aug,1151
Cc1cc(Cl)c(S(=O)(=O)Cc2ccno2)cc1C,LiTr_moses_full_75_aug,1152
CC(C)c1cc(C(=O)NCCCc2nnc3ccccn23)nc(n1)C,LiTr_moses_full_75_aug,1153
C(C)(c1c(Cl)cccc1)NC(c1nccc(N)c1)=O,LiTr_moses_full_75_aug,1154
O=S(=O)(C)N1CCC(C(N2CCCCCC2)=O)CC1,LiTr_moses_full_75_aug,1155
c1ccsc1CNC(NCc1cc(OC)cc(c1)C)=O,LiTr_moses_full_75_aug,1156
Cc1ccc(N2CCC(C(=O)NCc3cscn3)C2=O)cc1C,LiTr_moses_full_75_aug,1157
CC(N1CCN(c2cc(-c3ccccc3)ncn2)CC1)C(=O)N,LiTr_moses_full_75_aug,1158
CCCOc1ccc(-c2nc(COC)c(C)c(=O)[nH]2)cc1,LiTr_moses_full_75_aug,1159
c1c(C)c2CCNC(c3c(F)cncc3)c2c(c1)F,LiTr_moses_full_75_aug,1160
c1(C(=O)Oc2ccc(cc2)Br)cc(C(=O)N)cn1C,LiTr_moses_full_75_aug,1161
c1n(ncn1)CCOc1ccc(NC(c2ccccn2)=O)cc1,LiTr_moses_full_75_aug,1162
c1c(ccc(SCCCn2ccc(=O)c3c2ccs3)c1)OC,LiTr_moses_full_75_aug,1163
C1C2(CN(Cc3c(C)onc3C)CC2)C(N(CC2CCC2)C1)=O,LiTr_moses_full_75_aug,1164
c1sc(NC(Nc2ccc(C(NCC)=O)cc2C)=O)nc1C1CC1,LiTr_moses_full_75_aug,1165
n12c(C(NC3CCCCCC3)=O)nnc2cccc1,LiTr_moses_full_75_aug,1166
c1ccoc1C(C=c1sc(=Cc2ccc(cc2)F)c([nH]1)=O)=O,LiTr_moses_full_75_aug,1167
Cn1ncc(CCNC(=O)CC23CC4CC(CC(C4)C2)C3)c1C1CC1,LiTr_moses_full_75_aug,1168
Cc1oc(C(=O)Nc2cccc(-c3cn[nH]c3)c2)cc1S(N)(=O)=O,LiTr_moses_full_75_aug,1169
CC(Oc1ccccc1)C(=O)NCC1CCN(c2ncccn2)CC1,LiTr_moses_full_75_aug,1170
c1(CC(=O)NCCCC(N)=O)c2c(cc(cc2)C)oc1,LiTr_moses_full_75_aug,1171
Cc1cc(Br)ccc1CNC(=O)NCc1cscn1,LiTr_moses_full_75_aug,1172
Cc1ccc2c(c1)C(C(=O)NCCc1ccccc1)CNC2,LiTr_moses_full_75_aug,1173
CNC(=O)Nc1ccc2nn(-c3ccc(F)cc3)nc2c1,LiTr_moses_full_75_aug,1174
O=C(CNC(=O)c1ccc(C)cc1Br)N(CC)CC,LiTr_moses_full_75_aug,1175
CCCC(=O)Nc1ccc(NC(=O)c2scnc2C2CC2)cc1,LiTr_moses_full_75_aug,1176
CC(C)N(Cc1nc2ccc(Cl)cc2c(=O)[nH]1)C(=O)C1CC=CC1,LiTr_moses_full_75_aug,1177
n1nnn(c1CN1CC=C(c2ccc(O)cc2)CC1)-c1ccccc1,LiTr_moses_full_75_aug,1178
O=C(N(CC)CC(NCC)=O)Cc1ccc(Br)cc1,LiTr_moses_full_75_aug,1179
c1c(S(=O)(=O)CC2Oc3ccccc3OC2)cc(cc1)C,LiTr_moses_full_75_aug,1180
C(Nc1[nH]nc(c1)-c1ccncc1)(=O)c1ccc(nc1)SC,LiTr_moses_full_75_aug,1181
C(=O)(NCC)NC1CCN(CC1)C(Nc1ccccc1OC)=O,LiTr_moses_full_75_aug,1182
CC1CN(CC(C)O1)Cc1cc(cc2CC(Oc21)CC)N,LiTr_moses_full_75_aug,1183
C(CCNC(NCCc1cnccc1)=O)c1nc(cs1)C,LiTr_moses_full_75_aug,1184
CC(C)NC(=O)Nc1ccc(C(=O)N2CCc3sccc3C2)cc1,LiTr_moses_full_75_aug,1185
c1c(NC(=O)C(CCOC)C)cc(C(F)(F)F)cc1C(F)(F)F,LiTr_moses_full_75_aug,1186
CN(C(=O)NCCN1CCN(C(=O)C(C)C)CC1)C1CCCCC1,LiTr_moses_full_75_aug,1187
CCS(=O)(=O)c1ccc(O)c(NC(=O)C2CC2C)c1,LiTr_moses_full_75_aug,1188
c1cc(C(Cc2ccccc2)=O)ccc1NC(=O)CC#N,LiTr_moses_full_75_aug,1189
n1(nc(cc1C)C)CCC(=O)NC(CC)c1cc(ccc1F)F,LiTr_moses_full_75_aug,1190
C=CCCC(=O)Nc1ccc(-c2csc(C)n2)cc1,LiTr_moses_full_75_aug,1191
CCC(c1ccc(F)cc1)n1nnc(-c2nc(C(C)C)cs2)c1N,LiTr_moses_full_75_aug,1192
n1c(C(N2CC(CCC2)c2[nH]ncc2)=O)cc2n1CCCO2,LiTr_moses_full_75_aug,1193
n1c(cccc1)CNC(c1cc(n(-c2ccc(cc2)F)n1)N)=O,LiTr_moses_full_75_aug,1194
CC(C)C(CNC(=O)N(C)Cc1ccccn1)c1cccnc1,LiTr_moses_full_75_aug,1195
N(C(C)C)c1c(c(nc(n1)CCC)OCCC)N,LiTr_moses_full_75_aug,1196
C1CCN(C1C(NCc1cscc1)=O)C(=O)CCC,LiTr_moses_full_75_aug,1197
c1(NCCc2nc3CCC(Cc3c(n2)C)C)ccc(cc1)C(=O)C,LiTr_moses_full_75_aug,1198
Cc1cc(C(=O)N2CCCC2)ccc1NC(=O)NCCO,LiTr_moses_full_75_aug,1199
c1cc(sc1)-c1cc(C(N2CC(C)OC(C2)C)=O)no1,LiTr_moses_full_75_aug,1200
C(OCC(F)(F)F)CCNC(=O)N1C(C)CCCC1C,LiTr_moses_full_75_aug,1201
Cc1ccc(SCC(=O)N(C)C2CC2)cc1C,LiTr_moses_full_75_aug,1202
c1c(C(=O)NC2CC2)c(N)nc(n1)COc1ccccc1,LiTr_moses_full_75_aug,1203
c1ccc(C)c(C(C)Nc2cccc(C(=O)N3CCOCC3)c2C)c1,LiTr_moses_full_75_aug,1204
c1(nc(cs1)Cn1ncc(-c2ccccc2)c1)CC,LiTr_moses_full_75_aug,1205
CC(C)c1nnc2CN(C(CCOc3ccc(C)c(C)c3)=O)CCn12,LiTr_moses_full_75_aug,1206
c1c(ccc2NC(=O)CCc21)C(NC1(CCCCC1)C#N)=O,LiTr_moses_full_75_aug,1207
CN(C(=O)CCNC(c1c(OC)cc(OC)cc1)=O)C,LiTr_moses_full_75_aug,1208
N(c1c(ccc(Cl)c1)Cl)C(N1CCCC(C(OC)=O)C1)=O,LiTr_moses_full_75_aug,1209
N(C1CCc2c1cccc2)C(=O)c1c2ccccc2[nH]n1,LiTr_moses_full_75_aug,1210
O=C(CCc1nc(Cc2ccccc2)no1)NCc1ccccn1,LiTr_moses_full_75_aug,1211
c1c(onc1-c1ccccc1)C(=O)N(C)Cc1cn(C)nc1,LiTr_moses_full_75_aug,1212
N1(CC(C#N)(C)C)CCN(C(=O)c2cc(ccc2F)C)CC1,LiTr_moses_full_75_aug,1213
N(CC)(C(=O)C1CN(C(C1)=O)C1CCCC1)CC,LiTr_moses_full_75_aug,1214
n1n(c2ccc(C(=O)NCC3OCCC3)cc2n1)CCC,LiTr_moses_full_75_aug,1215
c1c2c(nc(C(=O)Nc3cc(c(cc3)C)F)cn2)ccc1,LiTr_moses_full_75_aug,1216
c1(C)c(nc(s1)NC(=O)c1scnc1C1CC1)CC,LiTr_moses_full_75_aug,1217
O=S(=O)(C1CN(C(=O)C(C)(C)C)C1)NC1CCC(C)CC1,LiTr_moses_full_75_aug,1218
CNc1ncnc(Nc2nc3c(C)cccc3s2)c1N,LiTr_moses_full_75_aug,1219
O=C(OCC)c1c2ncn(c(=O)c2[nH]c1)C(C)Cc1ccccc1,LiTr_moses_full_75_aug,1220
COCC(C)NC(=O)C1CC(=O)N(c2ccc(F)c(Cl)c2)C1,LiTr_moses_full_75_aug,1221
c1cc(CC)sc1S(N(CCC(F)(F)F)C)(=O)=O,LiTr_moses_full_75_aug,1222
CCn1cc(NC(=O)c2cc3c(C)cc(C)cc3[nH]2)ccc1=O,LiTr_moses_full_75_aug,1223
N(C(CNC(=O)C(C)(C)C)=O)c1onc(-c2ccccc2)c1,LiTr_moses_full_75_aug,1224
c1cccc(NC(N(C)Cc2cccs2)=O)c1OCC,LiTr_moses_full_75_aug,1225
